,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
191,nD,2,med,Sp,2,0,0,1,0.367,ppn10,0.9125348946,0.9719355834,-0.1814416849,0.0478613009,0.032921085,0.0022907041
192,nD,2,med,Sp,2,0,0,1,0.352,ppn10,1.1603106205,0.977594465,0.066334041,0.0535201825,0.004400205,0.0028644099
193,nD,2,med,Sp,2,0,0,1,0.263,ppn10,1.4558284549,0.9305954664,0.3618518754,0.0065211839,0.1309367798,4.25258390743E-05
194,nD,2,med,Sp,2,0,0,1,0.658,ppn10,0.6973572486,0.9302735466,-0.3966193309,0.0061992641,0.1573068936,3.84308750172E-05
195,nD,2,med,Sp,2,0,1,0,0.364,ppn10,0.7143727097,0.8835536289,-0.3796038698,-0.0405206536,0.1440990979,0.0016419234
196,D,2,med,Sp,1,1,1,1,0.313,ppn10,0.9587753044,0.9631979882,-0.1352012751,0.0391237057,0.0182793848,0.0015306643
197,D,2,med,Sp,1,1,1,1,0.497,ppn10,1.027528519,0.9162216896,-0.0664480605,-0.0078525929,0.0044153447,6.16632157147E-05
198,nD,2,med,Sp,2,0,0,1,0.441,ppn10,1.1655798611,0.8745580368,0.0716032816,-0.0495162457,0.0051270299,0.0024518586
199,nD,2,med,Sp,2,0,0,1,0.331,ppn10,1.0482893447,0.9180890626,-0.0456872348,-0.0059852199,0.0020873234,3.58228576031E-05
200,nD,2,med,Sp,2,0,0,1,0.316,ppn10,1.226833628,0.9391119348,0.1328570485,0.0150376523,0.0176509953,0.000226131
201,D,2,med,Sp,1,1,1,1,0.315,ppn10,1.1568774001,0.8256977012,0.0629008206,-0.0983765813,0.0039565132,0.0096779518
202,D,2,med,Sp,1,1,1,1,0.386,ppn10,0.7175040029,0.8648701576,-0.3764725766,-0.0592041249,0.1417316009,0.0035051284
203,nD,2,med,Sp,2,0,0,1,0.423,ppn10,1.3558321619,0.8273847885,0.2618555824,-0.096689494,0.0685683461,0.0093488583
204,D,2,med,Sp,1,1,1,1,0.294,ppn10,1.2474884882,0.9392292187,0.1535119087,0.0151549362,0.0235659061,0.0002296721
205,D,2,med,Sp,1,1,1,1,0.481,ppn10,0.7285727726,0.7530290195,-0.3654038069,-0.171045263,0.1335199421,0.029256482
206,nD,2,med,Sp,2,0,0,1,0.677,ppn10,0.6918087201,0.9482296268,-0.4021678594,0.0241553443,0.1617389871,0.0005834807
207,D,2,med,Sp,1,1,1,1,0.356,ppn10,0.9913180377,0.8996787218,-0.1026585418,-0.0243955607,0.0105387762,0.0005951434
208,D,2,med,Sp,1,1,1,1,0.312,ppn10,0.9932133756,0.9039462536,-0.1007632039,-0.0201280289,0.0101532233,0.0004051375
209,D,2,med,Sp,1,1,1,1,0.315,ppn10,1.0361889469,0.9231526385,-0.0577876326,-0.000921644,0.0033394105,8.49427716905E-07
210,D,2,med,Sp,1,1,1,1,0.416,ppn10,0.733428042,0.8257140303,-0.3605485375,-0.0983602522,0.1299952479,0.0096747392
211,D,2,med,Sp,1,1,1,1,0.35,ppn10,1.5259393792,0.884375817,0.4319627997,-0.0396984655,0.1865918604,0.0015759682
212,D,2,med,Sp,1,1,1,1,0.396,ppn10,1.0201878984,0.9818335883,-0.0737886811,0.0577593058,0.0054447695,0.0033361374
213,nD,2,med,Sp,2,0,0,1,0.359,ppn10,1.4025512186,0.9323404895,0.3085746391,0.008266207,0.0952183079,6.8330177681E-05
214,nD,2,med,Sp,2,0,0,1,0.45,ppn10,1.0498527139,0.8966698298,-0.0441238656,-0.0274044527,0.0019469155,0.000751004
215,D,2,med,Sp,1,1,1,1,0.446,ppn10,1.3807225871,0.8028132957,0.2867460076,-0.1212609868,0.0822232729,0.0147042269
216,D,2,med,Sp,1,1,1,1,0.412,ppn10,0.8774243751,0.9127226771,-0.2165522044,-0.0113516054,0.0468948572,0.0001288589
217,nD,2,med,Sp,2,0,0,1,0.488,ppn10,0.7496672947,0.9169344869,-0.3443092848,-0.0071397956,0.1185488836,5.09766816294E-05
218,D,2,med,Sp,1,1,1,1,0.37,ppn10,1.1482176056,0.9802367293,0.0542410261,0.0561624468,0.0029420889,0.0031542204
219,D,2,med,Sp,1,1,1,1,0.4,ppn10,0.8769288285,0.9008977025,-0.217047751,-0.02317658,0.0471097262,0.0005371539
220,D,2,med,Sp,1,1,1,1,0.494,ppn10,1.0417625869,0.8991724713,-0.0522139926,-0.0249018112,0.002726301,0.0006201002
221,D,2,med,Sp,1,1,1,1,0.45,ppn10,1.0798041082,0.9056830728,-0.0141724713,-0.0183912097,0.0002008589,0.0003382366
222,D,2,med,Sp,1,1,1,1,0.33,ppn10,1.1668769892,0.9756851201,0.0729004097,0.0516108376,0.0053144697,0.0026636786
223,nD,2,med,Sp,2,0,1,0,0.334,ppn10,0.7348665497,0.9121679122,-0.3591100298,-0.0119063703,0.1289600135,0.0001417617
224,nD,2,med,Sp,2,0,1,0,0.39,ppn10,1.0455132061,0.9089172473,-0.0484633734,-0.0151570352,0.0023486986,0.0002297357
225,D,2,med,Sp,1,1,1,1,0.328,ppn10,0.8691660312,0.9295902297,-0.2248105483,0.0055159472,0.0505397826,3.0425673189E-05
226,D,2,med,Sp,1,1,1,1,0.369,ppn10,1.1577448785,0.980667436,0.063768299,0.0565931535,0.004066396,0.003202785
227,nD,2,med,Sp,2,0,0,1,0.376,ppn10,1.2149482204,0.8325820427,0.1209716409,-0.0914922398,0.0146341379,0.0083708299
228,D,2,med,Sp,1,1,1,1,0.453,ppn10,1.5568412921,0.9324576509,0.4628647126,0.0083833684,0.2142437422,7.02808652374E-05
229,nD,2,med,Sp,2,0,1,0,0.437,ppn10,1.1764556796,0.9333754819,0.0824791001,0.0093011994,0.006802802,8.65123097319E-05
230,nD,2,med,Sp,2,0,0,1,0.33,ppn10,1.0697389929,0.901445655,-0.0242375866,-0.0226286275,0.0005874606,0.0005120548
231,nD,2,med,Sp,2,0,0,1,0.309,ppn10,1.0649310883,0.9362449868,-0.0290454912,0.0121707043,0.0008436406,0.000148126
232,D,2,med,Sp,1,1,1,1,0.366,ppn10,1.0846589239,0.9462756171,-0.0093176556,0.0222013346,8.68187053119E-05,0.0004928993
233,D,2,med,Sp,1,1,1,1,0.336,ppn10,1.1448069689,0.9142856459,0.0508303894,-0.0097886366,0.0025837285,9.58174070622E-05
234,D,2,med,Sp,1,1,1,1,0.521,ppn10,0.8600122399,0.9608028358,-0.2339643396,0.0367285533,0.0547393122,0.0013489866
235,nD,2,med,Sp,2,0,0,1,0.369,ppn10,0.8092546744,0.8669034741,-0.2847219051,-0.0571708084,0.0810665632,0.0032685013
236,D,2,med,Sp,1,1,1,1,0.326,ppn10,1.2998032518,0.8649120804,0.2058266723,-0.0591622021,0.042364619,0.0035001662
237,D,2,med,Sp,1,1,1,1,0.428,ppn10,1.5315850716,0.8902107089,0.4376084921,-0.0338635736,0.1915011924,0.0011467416
238,D,2,med,Sp,1,1,1,1,0.353,ppn10,1.0396620548,0.9048537371,-0.0543145247,-0.0192205454,0.0029500676,0.0003694294
239,nD,2,med,Sp,2,0,0,1,0.34,ppn10,0.8537901251,0.8697610025,-0.2401864544,-0.05431328,0.0576895329,0.0029499324
240,D,2,med,Sp,1,1,1,1,0.381,ppn10,0.7470369818,0.8856209489,-0.3469395977,-0.0384533336,0.1203670844,0.0014786589
241,D,2,med,Sp,1,1,0,0,0.336,ppn10,1.027573564,0.946458096,-0.0664030155,0.0223838135,0.0044093605,0.0005010351
242,nD,2,med,Sp,2,0,0,1,0.541,ppn10,1.4462189571,0.928925914,0.3522423776,0.0048516315,0.1240746926,2.35383279266E-05
243,D,2,med,Sp,1,1,1,1,0.378,ppn10,1.4602824663,0.8685789459,0.3663058868,-0.0554953366,0.1341800027,0.0030797324
244,nD,2,med,Sp,2,0,0,1,0.449,ppn10,0.8939209206,0.898809299,-0.2000556589,-0.0252649835,0.0400222666,0.0006383194
245,nD,2,med,Sp,2,0,1,0,0.457,ppn10,0.7195729687,0.8238360329,-0.3744036108,-0.1002382496,0.1401780638,0.0100477067
246,nD,2,med,Sp,2,0,0,1,0.467,ppn10,1.1717846744,0.8234538481,0.0778080949,-0.1006204344,0.0060540996,0.0101244718
247,D,2,med,Sp,1,1,1,1,0.541,ppn10,0.711556264,0.9413137044,-0.3824203155,0.0172394219,0.1462452977,0.0002971977
248,nD,2,med,Sp,2,0,0,1,0.58,ppn10,1.0178593417,0.8621348703,-0.0761172378,-0.0619394122,0.0057938339,0.0038364908
249,nD,2,med,Sp,2,0,0,1,0.364,ppn10,1.3792287135,0.8612211298,0.285252134,-0.0628531527,0.08136878,0.0039505188
250,nD,2,med,Sp,2,0,1,0,0.36,ppn10,1.1927399116,0.8752498541,0.0987633321,-0.0488244284,0.0097541958,0.0023838248
251,nD,2,med,Sp,2,0,0,1,0.412,ppn10,1.1515018311,0.9868774513,0.0575252516,0.0628031688,0.0033091546,0.003944238
252,D,2,med,Sp,1,1,1,1,0.359,ppn10,1.3039609374,0.8352466169,0.2099843579,-0.0888276656,0.0440934306,0.0078903542
253,nD,2,med,Sp,2,0,1,0,0.586,ppn10,0.855779368,0.9205937235,-0.2381972115,-0.003480559,0.0567379116,1.2114291157E-05
254,nD,2,med,Sp,2,0,0,1,0.453,ppn10,1.0850338635,0.9544813317,-0.008942716,0.0304070492,7.99721689112E-05,0.0009245886
255,nD,2,med,Sp,2,0,0,1,0.473,ppn10,1.5258818119,0.8869661076,0.4319052324,-0.0371081749,0.1865421298,0.0013770166
256,nD,2,med,Sp,2,0,0,1,0.502,ppn10,0.7176875226,0.9641341157,-0.3762890569,0.0400598332,0.1415934543,0.0016047902
257,D,2,med,Sp,1,1,1,1,0.427,ppn10,0.915927729,0.9367155514,-0.1780488505,0.0126412689,0.0317013932,0.0001598017
258,nD,2,med,Sp,2,0,0,1,0.403,ppn10,1.4096792027,0.9422789695,0.3157026232,0.018204687,0.0996681463,0.0003314106
259,nD,2,med,Sp,2,0,0,1,0.41,ppn10,1.5755165494,0.9358508025,0.4815399699,0.01177652,0.2318807426,0.0001386864
260,D,2,med,Sp,1,1,1,1,0.371,ppn10,1.4662889232,0.9554984626,0.3723123437,0.0314241801,0.1386164813,0.0009874791
261,D,2,med,Sp,1,1,1,1,0.27,ppn10,1.2355003855,0.8585817209,0.141523806,-0.0654925616,0.0200289877,0.0042892756
262,nD,2,med,Sp,2,0,1,0,0.267,ppn10,0.8011552578,0.9761855014,-0.2928213217,0.0521112189,0.0857443264,0.0027155791
263,D,2,med,Sp,1,1,0,0,0.337,ppn10,1.4257397739,0.8421160979,0.3317631944,-0.0819581846,0.1100668172,0.006717144
264,nD,2,med,Sp,2,0,1,0,0.37,ppn10,1.5127660502,0.8910411966,0.4187894707,-0.0330330859,0.1753846208,0.0010911848
265,nD,2,med,Sp,2,0,0,1,0.362,ppn10,0.6926714935,0.8483558565,-0.401305086,-0.075718426,0.161045772,0.00573328
266,nD,2,med,Sp,2,0,0,1,0.453,ppn10,0.7309151051,0.9489884857,-0.3630614744,0.0249142032,0.1318136342,0.0006207175
267,D,2,med,Sp,1,1,1,1,0.457,ppn10,1.4503193439,0.9333205118,0.3563427644,0.0092462293,0.1269801658,8.54927557247E-05
268,nD,2,med,Sp,2,0,0,1,0.406,ppn10,1.5060137604,0.9214743006,0.4120371809,-0.0025999819,0.1697746385,6.75990603314E-06
269,D,2,med,Sp,1,1,1,1,0.486,ppn10,0.7093900106,0.9273392142,-0.3845865689,0.0032649317,0.147906829,1.06597788138E-05
270,D,2,med,Sp,1,1,1,1,0.333,ppn10,1.0372430434,0.8233315852,-0.0567335361,-0.1007426973,0.0032186941,0.0101490911
271,D,2,med,Sp,1,1,1,1,0.412,ppn10,0.739752459,0.8889097008,-0.3542241205,-0.0351645817,0.1254747275,0.0012365478
272,D,2,med,Sp,1,1,1,1,0.384,ppn10,1.3986876833,0.9327498295,0.3047111038,0.008675547,0.0928488568,7.52651152393E-05
273,nD,2,med,Sp,2,0,0,1,0.345,ppn10,1.3749029822,0.9686656128,0.2809264027,0.0445913303,0.0789196438,0.0019883867
274,nD,2,med,Sp,2,0,0,1,0.338,ppn10,1.4481388874,0.8393871979,0.3541623079,-0.0846870846,0.1254309404,0.0071719023
275,D,2,med,Sp,1,1,1,1,0.41,ppn10,0.8566528736,0.8455711205,-0.2373237059,-0.078503162,0.0563225414,0.0061627464
276,nD,2,med,Sp,2,0,0,1,0.432,ppn10,1.045199106,0.9464677339,-0.0487774735,0.0223934514,0.0023792419,0.0005014667
277,nD,2,med,Sp,2,0,0,1,0.369,ppn10,0.8666307055,0.9276007874,-0.227345874,0.0035265049,0.0516861464,1.24362366025E-05
278,D,2,med,Sp,1,1,1,1,0.293,ppn10,0.8137959736,0.8604367318,-0.2801806059,-0.0636375507,0.0785011719,0.0040497379
279,D,2,med,Sp,1,1,1,1,0.301,ppn10,1.2354590637,0.9411121007,0.1414824842,0.0170378182,0.0200172933,0.0002902872
280,nD,2,med,Sp,2,0,0,1,0.426,ppn10,1.2619271228,0.9436880385,0.1679505433,0.019613756,0.028207385,0.0003846994
281,D,2,med,Sp,1,1,1,1,0.276,ppn10,1.3688313566,0.8622408392,0.2748547771,-0.0618334433,0.0755451485,0.0038233747
282,nD,2,med,Sp,2,0,0,1,0.301,ppn10,1.2463826789,0.876311251,0.1524060994,-0.0477630315,0.0232276191,0.0022813072
283,nD,2,med,Sp,2,0,1,0,0.307,ppn10,1.002932715,0.8114199558,-0.0910438645,-0.1126543267,0.0082889853,0.0126909973
284,D,2,med,Sp,1,1,1,1,0.379,ppn10,1.6178504694,0.951870741,0.5238738899,0.0277964585,0.2744438526,0.0007726431
285,D,2,med,Sp,1,1,1,1,0.303,ppn10,1.4520889012,0.8879792068,0.3581123217,-0.0360950757,0.128244435,0.0013028545
286,nD,2,med,Sp,2,0,0,1,0.34,ppn10,1.0636861975,0.7800000587,-0.030290382,-0.1440742238,0.0009175072,0.020757382
287,nD,2,med,Sp,2,0,1,0,0.36,ppn10,0.8737354307,0.8508542163,-0.2202411488,-0.0732200662,0.0485061636,0.0053611781
288,D,2,med,Sp,1,1,1,1,0.369,ppn10,0.8493795531,0.9274084187,-0.2445970264,0.0033341362,0.0598277053,1.11164640042E-05
289,D,2,med,Sp,1,1,1,1,0.459,ppn10,1.2878852966,0.9342611995,0.1939087171,0.010186917,0.0376005906,0.0001037733
290,nD,2,med,Sp,2,0,0,1,0.395,ppn10,0.7175958416,0.8618433071,-0.3763807379,-0.0622309754,0.1416624598,0.0038726943
291,D,2,med,Sp,1,1,1,1,0.491,ppn10,0.7505557679,0.8594346075,-0.3434208116,-0.064639675,0.1179378538,0.0041782876
292,nD,2,med,Sp,2,0,0,1,0.329,ppn10,1.3104786841,0.8313624959,0.2165021046,-0.0927117866,0.0468731613,0.0085954754
293,D,2,med,Sp,1,1,1,1,0.402,ppn10,0.9360828387,0.8125680973,-0.1578937408,-0.1115061852,0.0249304334,0.0124336293
294,nD,2,med,Sp,2,0,0,1,0.441,ppn10,1.2296413294,0.911251744,0.1356647499,-0.0128225385,0.0184049244,0.0001644175
295,D,2,med,Sp,1,1,1,1,0.408,ppn10,1.238353883,0.8808898933,0.1443773035,-0.0431843892,0.0208448058,0.0018648915
296,nD,2,med,Sp,2,0,0,1,0.404,ppn10,0.9776272226,0.9060029024,-0.1163493569,-0.0180713801,0.0135371728,0.0003265748
297,D,2,med,Sp,1,1,0,0,0.391,ppn10,1.0587981841,0.9275753442,-0.0351783954,0.0035010617,0.0012375195,1.22574328214E-05
298,D,2,med,Sp,1,1,1,1,0.343,ppn10,1.1034195558,0.9642553924,0.0094429763,0.0401811099,8.91698019784E-05,0.0016145216
299,nD,2,med,Sp,2,0,1,0,0.317,ppn10,0.6828627481,0.8917540561,-0.4111138314,-0.0323202264,0.1690145823,0.001044597
300,nD,2,med,Sp,2,0,0,1,0.38,ppn10,0.7294921624,0.8590050222,-0.3644844171,-0.0650692603,0.1328488903,0.0042340086
301,nD,2,med,Sp,2,0,0,1,0.494,ppn10,0.9554840897,0.9642365998,-0.1384924898,0.0401623173,0.0191801697,0.0016130117
302,nD,2,med,Sp,2,0,0,1,0.406,ppn10,0.8604398396,0.9693918953,-0.2335367399,0.0453176128,0.0545394089,0.002053686
303,nD,2,med,Sp,2,0,0,1,0.352,ppn10,1.4631578291,0.9334650107,0.3691812496,0.0093907282,0.1362947951,8.81857755743E-05
304,D,2,med,Sp,1,1,1,1,0.377,ppn10,1.1761864829,0.8829545101,0.0822099034,-0.0411197724,0.0067584682,0.0016908357
305,D,2,med,Sp,1,1,1,1,0.51,ppn10,1.0128746621,0.8112691523,-0.0811019174,-0.1128051302,0.006577521,0.0127249974
306,nD,2,med,Sp,2,0,0,1,0.351,ppn10,0.7902432995,0.8386002017,-0.30373328,-0.0854740808,0.0922539054,0.0073058185
307,nD,2,med,Sp,2,0,0,1,0.414,ppn10,1.3491701262,0.9299505927,0.2551935467,0.0058763102,0.0651237463,3.4531E-05
308,nD,2,med,Sp,2,0,0,1,0.381,ppn10,0.8734163579,0.9065199391,-0.2205602216,-0.0175543434,0.0486468113,0.000308155
309,D,2,med,Sp,1,1,1,1,0.425,ppn10,0.676921166,0.8635881344,-0.4170554135,-0.0604861481,0.1739352179,0.0036585741
310,D,2,med,Sp,1,1,1,1,0.3,ppn10,0.8784430959,0.8392483927,-0.2155334836,-0.0848258898,0.0464546825,0.0071954316
311,D,2,med,Sp,1,1,1,1,0.518,ppn10,1.0399132188,0.8382227558,-0.0540633607,-0.0858515267,0.002922847,0.0073704846
312,nD,2,med,Sp,2,0,0,1,0.453,ppn10,0.9978892287,0.8977883416,-0.0960873508,-0.0262859409,0.009232779,0.0006909507
313,D,2,med,Sp,1,1,1,1,0.337,ppn10,1.3487878726,0.97210699,0.2548112931,0.0480327075,0.0649287951,0.002307141
314,D,2,med,Sp,1,1,1,1,0.361,ppn10,1.0724308132,0.9828748339,-0.0215457663,0.0588005514,0.00046422,0.0034575048
315,nD,2,med,Sp,2,0,0,1,0.567,ppn10,1.0624923011,0.986085023,-0.0314842784,0.0620107405,0.0009912598,0.0038453319
316,nD,2,med,Sp,2,0,1,0,0.456,ppn10,0.8251448316,0.8281649804,-0.2688317479,-0.0959093021,0.0722705087,0.0091985942
317,D,3,high,Sp,1,1,1,1,1.371,ppn10,1.1357704137,1.1764475641,0.0417938342,0.2523732816,0.0017467246,0.0636922733
318,nD,3,high,Sp,2,0,0,1,0.387,ppn10,0.7113419164,1.0506937073,-0.3826346631,0.1266194248,0.1464092854,0.0160324787
319,nD,3,high,Sp,2,0,0,1,0.485,ppn10,1.3392227838,1.2065183187,0.2452462043,0.2824440362,0.0601457007,0.0797746336
320,D,3,high,Sp,1,1,0,0,0.268,ppn10,1.3517333051,1.1001028076,0.2577567256,0.1760285251,0.0664385296,0.0309860416
321,nD,3,high,Sp,2,0,0,1,0.478,ppn10,1.2398098979,1.2026278852,0.1458333184,0.2785536027,0.0212673568,0.0775921096
322,nD,3,high,Sp,2,0,0,1,0.358,ppn10,1.3700930479,1.0979648224,0.2761164684,0.1738905399,0.0762403041,0.0302379199
323,nD,3,high,Sp,2,0,0,1,0.286,ppn10,1.447034842,1.265716025,0.3530582625,0.3416417425,0.1246501367,0.1167190802
324,D,3,high,Sp,1,1,1,1,0.381,ppn10,1.2481958135,1.2923518904,0.154219234,0.3682776079,0.0237835721,0.1356283965
325,D,3,high,Sp,1,1,1,1,0.393,ppn10,1.1407789816,1.2995162638,0.0468024021,0.3754419813,0.0021904648,0.1409566813
326,nD,3,high,Sp,2,0,0,1,0.618,ppn10,1.1941482161,1.1704026771,0.1001716366,0.2463283946,0.0100343568,0.060677678
327,D,3,high,Sp,1,1,1,1,0.436,ppn10,1.3516283642,1.1473241971,0.2576517847,0.2232499146,0.0663844422,0.0498405244
328,nD,3,high,Sp,2,0,1,0,0.561,ppn10,1.2013574477,1.2253084522,0.1073808682,0.3012341697,0.0115306509,0.090742025
329,nD,3,high,Sp,2,0,0,1,0.363,ppn10,1.2870789985,1.2160374324,0.193102419,0.2919631499,0.0372885442,0.0852424809
330,nD,3,high,Sp,2,0,0,1,0.338,ppn10,1.6337945966,1.2937433944,0.5398180171,0.3696691119,0.2914034916,0.1366552523
331,D,3,high,Sp,1,1,1,1,0.376,ppn10,1.4831707576,1.1903283286,0.3891941781,0.2662540461,0.1514721083,0.070891217
332,nD,3,high,Sp,2,0,0,1,0.411,ppn10,1.4798276388,1.1831248238,0.3858510593,0.2590505413,0.14888104,0.0671071829
333,nD,3,high,Sp,2,0,0,1,0.281,ppn10,1.4230578457,1.1592843471,0.3290812662,0.2352100646,0.1082944798,0.0553237745
334,nD,3,high,Sp,2,0,0,1,0.53,ppn10,1.5199176858,1.2949342764,0.4259411063,0.3708599939,0.1814258261,0.1375371351
335,nD,3,high,Sp,2,0,0,1,0.375,ppn10,1.499416222,1.0497742749,0.4054396425,0.1256999924,0.1643813037,0.0158004881
336,D,3,high,Sp,1,1,1,1,0.39,ppn10,1.4559823031,1.2724546574,0.3620057236,0.3483803749,0.1310481439,0.1213688856
337,nD,3,high,Sp,2,0,0,1,0.405,ppn10,1.5460362209,1.1282021,0.4520596414,0.2041278175,0.2043579194,0.0416681659
338,nD,3,high,Sp,2,0,0,1,0.315,ppn10,1.1877335222,1.0545064858,0.0937569427,0.1304322033,0.0087903643,0.0170125597
339,D,3,high,Sp,1,1,1,1,0.345,ppn10,0.8364140464,1.1415353483,-0.2575625331,0.2174610658,0.0663384584,0.0472893151
340,nD,3,high,Sp,2,0,0,1,0.368,ppn10,1.4060295743,1.1007477191,0.3120529948,0.1766734366,0.0973770716,0.0312135032
341,D,3,high,Sp,1,1,1,1,0.356,ppn10,1.1499556808,1.148229784,0.0559791013,0.2241555015,0.0031336598,0.0502456888
342,nD,3,high,Sp,2,0,0,1,0.385,ppn10,1.2599928901,1.2597983613,0.1660163106,0.3357240788,0.0275614154,0.1127106571
343,D,3,high,Sp,1,1,1,1,0.268,ppn10,0.7674558535,1.1123274897,-0.326520726,0.1882532072,0.1066157845,0.03543927
344,D,3,high,Sp,1,1,1,1,0.424,ppn10,1.1066897262,1.2428895615,0.0127131467,0.318815279,0.0001616241,0.1016431821
345,nD,3,high,Sp,2,0,0,1,0.381,ppn10,1.0554283792,1.1951044097,-0.0385482003,0.2710301272,0.0014859637,0.0734573298
346,nD,3,high,Sp,2,0,0,1,0.407,ppn10,0.9052480559,1.174317171,-0.1887285236,0.2502428885,0.0356184556,0.0626215032
347,D,3,high,Sp,1,1,1,1,0.326,ppn10,1.5955391834,1.1732047174,0.5015626039,0.2491304349,0.2515650457,0.0620659736
348,nD,3,high,Sp,2,0,0,1,0.504,ppn10,1.2731546458,1.1290316056,0.1791780663,0.2049573231,0.0321047795,0.0420075043
349,nD,3,high,Sp,2,0,0,1,0.352,ppn10,1.4239592937,1.0504821502,0.3299827142,0.1264078677,0.1088885917,0.015978949
350,nD,3,high,Sp,2,0,0,1,0.374,ppn10,1.4622278337,1.1902600176,0.3682512542,0.2661857351,0.1356089862,0.0708548456
351,D,3,high,Sp,1,1,1,1,0.397,ppn10,0.8806490331,1.0744539081,-0.2133275464,0.1503796256,0.045508642,0.0226140318
352,nD,3,high,Sp,2,0,0,1,0.381,ppn10,1.1939282851,1.2477712871,0.0999517056,0.3236970046,0.0099903435,0.1047797508
353,nD,3,high,Sp,2,0,0,1,0.396,ppn10,0.9616093806,1.084570617,-0.1323671989,0.1604963345,0.0175210753,0.0257590734
354,nD,3,high,Sp,2,0,1,0,0.409,ppn10,1.3085166498,1.3597892381,0.2145400703,0.4357149556,0.0460274418,0.1898475225
355,D,3,high,Sp,1,1,1,1,0.292,ppn10,1.429072771,1.047467855,0.3350961915,0.1233935725,0.1122894576,0.0152259737
356,D,3,high,Sp,1,1,1,1,0.443,ppn10,1.1605619247,1.085620789,0.0665853452,0.1615465065,0.0044336082,0.0260972738
357,D,3,high,Sp,1,1,1,1,0.322,ppn10,1.0583097484,1.1534689746,-0.0356668311,0.2293946921,0.0012721228,0.0526219248
358,D,3,high,Sp,1,1,1,1,0.352,ppn10,1.2535192889,1.2519587829,0.1595427094,0.3278845004,0.0254538761,0.1075082456
359,D,3,high,Sp,1,1,0,0,0.443,ppn10,1.2043653363,1.1553865099,0.1103887568,0.2313122274,0.0121856776,0.0535053465
360,nD,3,high,Sp,2,0,1,0,0.441,ppn10,1.4108501047,1.2463361171,0.3168735252,0.3222618346,0.100408831,0.10385269
361,nD,3,high,Sp,2,0,0,1,0.321,ppn10,1.4561698346,1.1393709295,0.3621932551,0.215296647,0.1311839541,0.0463526462
362,nD,3,high,Sp,2,0,0,1,0.416,ppn10,1.4878347435,1.1969780644,0.393858164,0.2729037819,0.1551242534,0.0744764742
363,D,3,high,Sp,1,1,1,1,0.477,ppn10,0.915469322,1.1301318552,-0.1785072575,0.2060575727,0.031864841,0.0424597233
364,nD,3,high,Sp,2,0,0,1,0.275,ppn10,1.2337586379,1.2768551248,0.1397820584,0.3527808423,0.0195390239,0.1244543227
365,D,3,high,Sp,1,1,0,0,0.459,ppn10,1.2954506462,1.3573931079,0.2014740667,0.4333188254,0.0405917996,0.1877652044
366,D,3,high,Sp,1,1,1,1,0.463,ppn10,0.9141526328,1.0835155508,-0.1798239467,0.1594412683,0.0323366518,0.025421518
367,D,3,high,Sp,1,1,1,1,0.455,ppn10,1.3561659261,1.1599468805,0.2621893466,0.235872598,0.0687432535,0.0556358825
368,D,3,high,Sp,1,1,1,1,0.403,ppn10,1.0466873566,1.1344683544,-0.0472892229,0.2103940719,0.0022362706,0.0442656655
369,D,3,high,Sp,1,1,1,1,0.36,ppn10,1.2596790902,1.1662052783,0.1657025107,0.2421309958,0.0274573221,0.0586274191
370,nD,3,high,Sp,2,0,0,1,0.46,ppn10,0.8869941525,1.1753020223,-0.206982427,0.2512277398,0.0428417251,0.0631153772
371,nD,3,high,Sp,2,0,0,1,0.436,ppn10,1.3776300255,1.1565413319,0.283653446,0.2324670494,0.0804592774,0.054040929
372,nD,3,high,Sp,2,0,0,1,0.38,ppn10,1.1208808348,1.330164903,0.0269042553,0.4060906205,0.000723839,0.164909592
373,D,3,high,Sp,1,1,0,0,0.449,ppn10,1.4067642726,1.2573935981,0.3127876931,0.3333193156,0.097836141,0.1111017661
374,nD,3,high,Sp,2,0,0,1,0.385,ppn10,1.5975730312,1.1777267248,0.5035964517,0.2536524423,0.2536093862,0.0643395615
375,D,3,high,Sp,1,1,1,1,0.504,ppn10,1.1100665662,1.2998353577,0.0160899867,0.3757610752,0.0002588877,0.1411963856
376,D,3,high,Sp,1,1,1,1,0.502,ppn10,1.0023892148,1.1104122797,-0.0915873647,0.1863379972,0.0083882454,0.0347218492
377,D,3,high,Sp,1,1,1,1,0.337,ppn10,0.9827223577,1.1000834541,-0.1112542218,0.1760091716,0.0123775019,0.0309792285
378,D,3,high,Sp,1,1,1,1,0.398,ppn10,1.1786323565,1.2645739531,0.084655777,0.3404996706,0.0071666006,0.1159400257
379,nD,3,high,Sp,2,0,1,0,0.273,ppn10,0.994626514,1.0477720991,-0.0993500655,0.1236978166,0.0098704355,0.0153011498
380,nD,3,high,Sp,2,0,0,1,0.372,ppn10,0.854773858,1.1247577099,-0.2392027215,0.2006834274,0.057217942,0.040273838
381,D,3,high,Sp,1,1,1,1,0.325,ppn10,1.0908326584,1.1221365692,-0.0031439211,0.1980622867,9.88423969126E-06,0.0392286694
382,D,3,high,Sp,1,1,1,1,0.446,ppn10,1.6046862183,1.3899316824,0.5107096388,0.4658573999,0.2608243352,0.217023117
383,D,3,high,Sp,1,1,1,1,0.503,ppn10,1.282093329,1.1658455459,0.1881167495,0.2417712634,0.0353879115,0.0584533438
