,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
8515,D,1,low,Sp,1,1,1,1,0.433,ppn25,0.1072956029,1.003831457,-0.089811012,0.0986453659,0.0080660179,0.0097309082
8516,nD,1,low,Sp,2,0,0,1,0.362,ppn25,0.1215268036,1.0506937073,-0.0755798113,0.1455076162,0.0057123079,0.0211724664
8517,D,1,low,Sp,1,1,1,1,0.406,ppn25,0.0883879702,0.7144650168,-0.1087186447,-0.1907210743,0.0118197437,0.0363745282
8518,nD,1,low,Sp,2,0,0,1,0.422,ppn25,0.0940503398,0.7228168758,-0.1030562751,-0.1823692153,0.0106205958,0.0332585307
8519,nD,1,low,Sp,2,0,0,1,0.377,ppn25,0.1341909747,1.0256570141,-0.0629156402,0.120470923,0.0039583778,0.0145132433
8520,D,1,low,Sp,1,1,1,1,0.395,ppn25,0.0963157478,0.9286077176,-0.1007908671,0.0234216265,0.0101587989,0.0005485726
8521,D,1,low,Sp,1,1,1,1,0.401,ppn25,0.1069818,0.8441271095,-0.0901248149,-0.0610589816,0.0081224823,0.0037281992
8522,D,1,low,Sp,1,1,1,1,0.343,ppn25,0.0768340105,0.8124273126,-0.1202726044,-0.0927587785,0.0144654994,0.008604191
8523,D,1,low,Sp,1,1,0,0,0.377,ppn25,0.1361566431,0.9795914797,-0.0609499718,0.0744053886,0.0037148991,0.0055361618
8524,nD,1,low,Sp,2,0,0,1,0.307,ppn25,0.1226108973,0.9641341157,-0.0744957176,0.0589480246,0.0055496119,0.0034748696
8525,nD,1,low,Sp,2,0,1,0,0.366,ppn25,0.1225952343,0.8618433071,-0.0745113806,-0.043342784,0.0055519458,0.0018785969
8526,D,1,low,Sp,1,1,1,1,0.466,ppn25,0.0801950975,0.8423134242,-0.1169115174,-0.0628726669,0.0136683029,0.0039529722
8527,D,1,low,Sp,1,1,1,1,0.36,ppn25,0.1320797448,0.7955398398,-0.0650268701,-0.1096462513,0.0042284938,0.0120223004
8528,D,1,low,Sp,1,1,1,1,0.36,ppn25,0.0686767438,0.7745086526,-0.1284298711,-0.1306774385,0.0164942318,0.0170765929
8529,nD,1,low,Sp,2,0,0,1,0.466,ppn25,0.1331484991,1.0045757532,-0.0639581158,0.0993896621,0.0040906406,0.0098783049
8530,nD,1,low,Sp,2,0,0,1,0.61,ppn25,0.1047910422,1.0004567543,-0.0923155727,0.0952706632,0.008522165,0.0090764993
8531,nD,1,low,Sp,2,0,0,1,0.391,ppn25,0.1062214196,0.7279238524,-0.0908851953,-0.1772622387,0.0082601187,0.0314219013
8532,D,1,low,Sp,1,1,1,1,0.462,ppn25,0.1209751685,0.7765681783,-0.0761314464,-0.1286179128,0.0057959971,0.0165425675
8533,D,1,low,Sp,1,1,1,1,0.466,ppn25,0.1272939589,0.9284698709,-0.069812656,0.0232837798,0.0048738069,0.0005421344
8534,nD,1,low,Sp,2,0,0,1,0.336,ppn25,0.1183371184,0.8483558565,-0.0787694965,-0.0568302346,0.0062046336,0.0032296756
8535,nD,1,low,Sp,2,0,1,0,0.329,ppn25,0.1215069895,0.8545278182,-0.0755996254,-0.0506582729,0.0057153034,0.0025662606
8536,nD,1,low,Sp,2,0,0,1,0.371,ppn25,0.0567697013,0.7488773242,-0.1403369136,-0.1563087669,0.0196944493,0.0244324306
8537,nD,1,low,Sp,2,0,0,1,0.418,ppn25,0.12554579,0.9121679122,-0.0715608249,0.0069818211,0.0051209517,4.87458254066E-05
8538,D,1,low,Sp,1,1,1,1,0.359,ppn25,0.1031847803,0.9004724595,-0.0939218346,-0.0047136316,0.008821311,2.2218323175E-05
8539,D,1,low,Sp,1,1,1,1,0.38,ppn25,0.1117095734,0.9450359448,-0.0853970415,0.0398498537,0.0072926547,0.0015880108
8540,D,1,low,Sp,1,1,1,1,0.359,ppn25,0.0524980108,0.835674437,-0.1446086041,-0.0695116541,0.0209116484,0.0048318701
8541,D,1,low,Sp,1,1,1,1,0.368,ppn25,0.1311133994,1.1123274897,-0.0659932155,0.2071413986,0.0043551045,0.042907559
8542,nD,1,low,Sp,2,0,0,1,0.356,ppn25,0.1134446608,0.7611840511,-0.0836619541,-0.14400204,0.0069993226,0.0207365875
8543,D,1,low,Sp,1,1,1,1,0.436,ppn25,0.115646307,0.8635881344,-0.0814603079,-0.0415979567,0.0066357818,0.00173039
8544,D,1,low,Sp,1,1,0,0,0.411,ppn25,0.0888562895,0.7865147041,-0.1082503254,-0.118671387,0.0117181329,0.0140828981
8545,nD,1,low,Sp,2,0,0,1,0.438,ppn25,0.1087318424,0.8373175516,-0.0883747725,-0.0678685395,0.0078101004,0.0046061387
8546,D,1,low,Sp,1,1,1,1,0.412,ppn25,0.1228549599,0.9877585169,-0.074251655,0.0825724258,0.0055133083,0.0068182055
8547,D,1,low,Sp,1,1,1,1,0.431,ppn25,0.0990093457,0.7286219028,-0.0980972692,-0.1765641883,0.0096230742,0.0311749126
8548,nD,1,low,Sp,2,0,0,1,0.485,ppn25,0.1280743733,0.9169344869,-0.0690322416,0.0117483958,0.0047654504,0.0001380248
8549,nD,1,low,Sp,2,0,1,0,0.514,ppn25,0.1356856147,0.7936617141,-0.0614210002,-0.111524377,0.0037725393,0.0124376867
8550,nD,1,low,Sp,2,0,0,1,0.296,ppn25,0.1166613765,0.8917540561,-0.0804452384,-0.013432035,0.0064714364,0.0001804196
8551,D,1,low,Sp,1,1,0,0,0.37,ppn25,0.0985685226,0.698995351,-0.0985380923,-0.2061907401,0.0097097556,0.0425146213
8552,D,1,low,Sp,1,1,1,1,0.487,ppn25,0.048094796,0.9659900384,-0.1490118189,0.0608039473,0.0222045222,0.00369712
8553,nD,1,low,Sp,2,0,0,1,0.478,ppn25,0.1315589602,1.1067632993,-0.0655476547,0.2015772082,0.004296495,0.0406333709
8554,D,1,low,Sp,1,1,1,1,0.566,ppn25,0.1058769058,0.7361139184,-0.0912297091,-0.1690721727,0.0083228598,0.0285853996
8555,D,1,low,Sp,1,1,1,1,0.47,ppn25,0.0957806506,0.7171643175,-0.1013259643,-0.1880217736,0.010266951,0.0353521874
8556,nD,1,low,Sp,2,0,0,1,0.517,ppn25,0.0845221268,0.8477559668,-0.1125844881,-0.0574301243,0.012675267,0.0032982192
8557,nD,1,low,Sp,2,0,0,1,0.363,ppn25,0.0868089934,0.9262270415,-0.1102976215,0.0210409504,0.0121655653,0.0004427216
8558,nD,1,low,Sp,2,0,0,1,0.391,ppn25,0.0552625388,0.7241789249,-0.1418440761,-0.1810071662,0.0201197419,0.0327635942
8559,nD,1,low,Sp,2,0,0,1,0.589,ppn25,0.1191376404,0.9302735466,-0.0779689745,0.0250874555,0.006079161,0.0006293804
8560,nD,1,low,Sp,2,0,0,1,0.452,ppn25,0.0432215298,0.7694248513,-0.1538850851,-0.1357612398,0.0236806194,0.0184311142
8561,nD,1,low,Sp,2,0,0,1,0.442,ppn25,0.0790023828,0.7417249678,-0.1181042321,-0.1634611233,0.0139486096,0.0267195388
8562,D,1,low,Sp,1,1,1,1,0.449,ppn25,0.1348931458,0.7870039355,-0.0622134691,-0.1181821556,0.0038705157,0.0139670219
8563,D,1,low,Sp,1,1,1,1,0.313,ppn25,0.124470551,0.7530290195,-0.0726360639,-0.1521570716,0.0052759978,0.0231517744
8564,D,1,low,Sp,1,1,1,1,0.544,ppn25,0.1080143862,0.752028138,-0.0890922287,-0.1531579531,0.0079374252,0.0234573586
8565,D,1,low,Sp,1,1,1,1,0.362,ppn25,0.0946502975,0.8980125993,-0.1024563174,-0.0071734918,0.010497297,5.1459E-05
8566,D,1,low,Sp,1,1,1,1,0.387,ppn25,0.1337752205,1.0236023054,-0.0633313944,0.1184162143,0.0040108655,0.0140223998
8567,nD,1,low,Sp,2,0,0,1,0.505,ppn25,0.0895103379,0.9208023587,-0.107596277,0.0156162676,0.0115769588,0.0002438678
8568,nD,1,low,Sp,2,0,0,1,0.339,ppn25,0.1229330099,0.8238360329,-0.074173605,-0.0813500582,0.0055017237,0.006617832
8569,D,1,low,Sp,1,1,1,1,0.406,ppn25,0.0563182507,0.7644360825,-0.1407883642,-0.1407500086,0.0198213635,0.0198105649
8570,D,1,low,Sp,1,1,1,1,0.362,ppn25,0.1133355118,0.8023173738,-0.0837711031,-0.1028687173,0.0070175977,0.010581973
8571,nD,1,low,Sp,2,0,1,0,0.485,ppn25,0.114079934,0.8169251174,-0.0830266809,-0.0882609737,0.0068934297,0.0077899995
8572,D,1,low,Sp,1,1,1,1,0.534,ppn25,0.1229009751,1.0213549423,-0.0742056398,0.1161688512,0.005506477,0.013495202
8573,D,1,low,Sp,1,1,1,1,0.29,ppn25,0.1135520945,0.8918206182,-0.0835545204,-0.0133654729,0.0069813579,0.0001786359
8574,nD,1,low,Sp,2,0,0,1,0.427,ppn25,0.1238729484,1.0412408017,-0.0732336665,0.1360547106,0.0053631699,0.0185108843
8575,D,1,low,Sp,1,1,1,1,0.441,ppn25,0.1063798679,1.0535534408,-0.090726747,0.1483673497,0.0082313426,0.0220128704
8576,nD,1,low,Sp,2,0,0,1,0.445,ppn25,0.1267265224,0.8031702897,-0.0703800925,-0.1020158014,0.0049533574,0.0104072237
8577,nD,1,low,Sp,2,0,0,1,0.622,ppn25,0.1028543444,0.8259569705,-0.0942522705,-0.0792291206,0.0088834905,0.0062772536
8578,D,1,low,Sp,1,1,1,1,0.435,ppn25,0.0923788793,0.9202453668,-0.1047277356,0.0150592757,0.0109678986,0.0002267818
8579,D,1,low,Sp,1,1,1,1,0.355,ppn25,0.1341922203,0.7472017212,-0.0629143946,-0.1579843699,0.003958221,0.0249590611
8580,nD,1,low,Sp,2,0,0,1,0.492,ppn25,0.0685933124,0.7512150574,-0.1285133025,-0.1539710337,0.0165156689,0.0237070792
8581,D,1,low,Sp,1,1,1,1,0.404,ppn25,0.1319361665,0.7822017233,-0.0651704484,-0.1229843678,0.0042471873,0.0151251547
8582,D,1,low,Sp,1,1,1,1,0.483,ppn25,0.0967360797,0.9508125878,-0.1003705352,0.0456264967,0.0100742443,0.0020817772
8583,nD,1,low,Sp,2,0,0,1,0.487,ppn25,0.0382923042,0.8292937703,-0.1588143107,-0.0758923208,0.0252219853,0.0057596444
8584,D,1,low,Sp,1,1,1,1,0.373,ppn25,0.0770740107,0.9472411733,-0.1200326042,0.0420550822,0.0144078261,0.0017686299
8585,nD,1,low,Sp,2,0,0,1,0.324,ppn25,0.1157423374,1.0561171448,-0.0813642775,0.1509310537,0.0066201457,0.022780183
8586,D,1,low,Sp,1,1,1,1,0.367,ppn25,0.1276250063,0.8856209489,-0.0694816086,-0.0195651422,0.0048276939,0.0003827948
8587,D,1,low,Sp,1,1,1,1,0.451,ppn25,0.0814665104,0.812640496,-0.1156401045,-0.0925455951,0.0133726338,0.0085646872
8588,D,1,low,Sp,1,1,0,0,0.392,ppn25,0.0355707868,0.8205337982,-0.1615358281,-0.0846522929,0.0260938238,0.0071660107
8589,nD,1,low,Sp,2,0,0,1,0.341,ppn25,0.1387341203,0.7515573293,-0.0583724946,-0.1536287618,0.0034073481,0.0236017965
8590,nD,1,low,Sp,2,0,0,1,0.491,ppn25,0.0871451749,0.7007577143,-0.10996144,-0.2044283768,0.0120915183,0.0417909613
8591,nD,1,low,Sp,2,0,0,1,0.51,ppn25,0.1205191607,0.9839754501,-0.0765874542,0.078789359,0.0058656381,0.0062077631
8592,nD,1,low,Sp,2,0,0,1,0.376,ppn25,0.0956299294,0.9324525668,-0.1014766855,0.0272664757,0.0102975177,0.0007434607
8593,D,1,low,Sp,1,1,1,1,0.505,ppn25,0.123419597,1.05043133,-0.0736870179,0.1452452389,0.0054297766,0.0210961794
8594,D,1,low,Sp,1,1,1,1,0.545,ppn25,0.1218038042,0.9461707211,-0.0753028107,0.04098463,0.0056705133,0.0016797399
8595,D,1,low,Sp,1,1,1,1,0.436,ppn25,0.1163532461,1.0500654816,-0.0807533688,0.1448793905,0.0065211066,0.0209900378
8596,D,1,low,Sp,1,1,1,1,0.382,ppn25,0.1156560959,0.7628333468,-0.081450519,-0.1423527443,0.006634187,0.0202643038
8597,nD,1,low,Sp,2,0,0,1,0.503,ppn25,0.0987252331,0.7043121591,-0.0983813818,-0.200873932,0.0096788963,0.0403503366
8598,nD,1,low,Sp,2,0,0,1,0.431,ppn25,0.1266168518,0.9355941802,-0.0704897631,0.0304080891,0.0049688067,0.0009246519
8599,D,1,low,Sp,1,1,1,1,0.458,ppn25,0.0571607593,0.7896381118,-0.1399458556,-0.1155479793,0.0195848425,0.0133513355
8600,nD,1,low,Sp,2,0,0,1,0.355,ppn25,0.1269023516,0.7299503952,-0.0702042633,-0.1752356959,0.0049286386,0.0307075491
8601,nD,1,low,Sp,2,0,0,1,0.397,ppn25,0.0757041118,0.806044314,-0.1214025031,-0.0991417771,0.0147385678,0.009829092
8602,nD,1,low,Sp,2,0,0,1,0.461,ppn25,0.0850939929,0.7780227321,-0.112012622,-0.127163359,0.0125468275,0.0161705199
8603,D,1,low,Sp,1,1,1,1,0.399,ppn25,0.1272937267,0.7298964946,-0.0698128882,-0.1752895965,0.0048738394,0.0307264427
8604,nD,1,low,Sp,2,0,0,1,0.498,ppn25,0.1317115483,0.7699136123,-0.0653950666,-0.1352724788,0.0042765147,0.0182986435
8605,nD,1,low,Sp,2,0,0,1,0.425,ppn25,0.0703709162,0.780732195,-0.1267356987,-0.1244538961,0.0160619373,0.0154887723
8606,nD,1,low,Sp,2,0,0,1,0.363,ppn25,0.1126897521,0.8929225604,-0.0844168628,-0.0122635307,0.0071262067,0.0001503942
8607,nD,1,low,Sp,2,0,0,1,0.468,ppn25,0.1240254429,0.7988178494,-0.073081172,-0.1063682417,0.0053408577,0.0113142028
8608,nD,1,low,Sp,2,0,0,1,0.384,ppn25,0.0966112339,0.7299114,-0.100495381,-0.1752746911,0.0100993216,0.0307212174
8609,nD,1,low,Sp,2,0,0,1,0.355,ppn25,0.1350064436,0.8386002017,-0.0621001713,-0.0665858894,0.0038564313,0.0044336807
8610,D,1,low,Sp,1,1,1,1,0.462,ppn25,0.0836072477,0.8027276681,-0.1134993672,-0.102458423,0.0128821064,0.0104977285
8611,nD,1,low,Sp,2,0,0,1,0.32,ppn25,0.1227386321,0.9598363366,-0.0743679828,0.0546502455,0.0055305969,0.0029866493
8612,nD,1,low,Sp,2,0,0,1,0.305,ppn25,0.0595251656,0.7828032732,-0.1375814493,-0.1223828179,0.0189286552,0.0149775541
8613,D,1,low,Sp,1,1,1,1,0.493,ppn25,0.0445420346,0.7741206358,-0.1525645803,-0.1310654553,0.0232759512,0.0171781536
8614,nD,1,low,Sp,2,0,0,1,0.517,ppn25,0.1025319131,0.9175928627,-0.0945747018,0.0124067716,0.0089443742,0.000153928
8615,D,1,low,Sp,1,1,1,1,0.359,ppn25,0.105061823,0.8688939404,-0.0920447919,-0.0362921507,0.0084722437,0.0013171202
8616,D,1,low,Sp,1,1,1,1,0.362,ppn25,0.085892548,0.8993645157,-0.1112140669,-0.0058215754,0.0123685687,3.38907405263E-05
8617,D,1,low,Sp,1,1,1,1,0.452,ppn25,0.1213691234,0.9980636199,-0.0757374915,0.0928775288,0.0057361676,0.0086262353
8618,nD,1,low,Sp,2,0,0,1,0.599,ppn25,0.0936225928,0.8982120062,-0.1034840221,-0.0069740849,0.0107089428,4.86378606577E-05
8619,nD,1,low,Sp,2,0,0,1,0.433,ppn25,0.080594995,0.7820373374,-0.1165116199,-0.1231487537,0.0135749576,0.0151656155
8620,nD,1,low,Sp,2,0,0,1,0.347,ppn25,0.0521176045,0.8481306752,-0.1449890104,-0.0570554159,0.0210218131,0.0032553205
8621,D,1,low,Sp,1,1,1,1,0.559,ppn25,0.1235412589,0.9380744342,-0.073565356,0.0328883431,0.0054118616,0.0010816431
8622,D,1,low,Sp,1,1,0,0,0.365,ppn25,0.120494944,0.9006171393,-0.0766116709,-0.0045689518,0.0058693481,2.08753208555E-05
8623,nD,1,low,Sp,2,0,1,0,0.318,ppn25,0.1248707188,0.9489884857,-0.0722358961,0.0438023946,0.0052180247,0.0019186498
8624,nD,1,low,Sp,2,0,0,1,0.401,ppn25,0.1368706602,0.9761855014,-0.0602359547,0.0709994103,0.0036283702,0.0050409163
8625,D,1,low,Sp,1,1,1,1,0.397,ppn25,0.0665604372,0.7707123032,-0.1305461777,-0.1344737879,0.0170423045,0.0180831996
8626,nD,1,low,Sp,2,0,0,1,0.472,ppn25,0.1085999184,0.8208209069,-0.0885066965,-0.0843651842,0.0078334353,0.0071174843
8627,D,1,low,Sp,1,1,1,1,0.275,ppn25,0.1358811814,0.8854424331,-0.0612254335,-0.019743658,0.0037485537,0.000389812
8628,nD,1,low,Sp,2,0,0,1,0.523,ppn25,0.12407359,1.0145248555,-0.0730330249,0.1093387644,0.0053338227,0.0119549654
8629,nD,1,low,Sp,2,0,1,0,0.308,ppn25,0.1156288423,0.6915748553,-0.0814777726,-0.2136112358,0.0066386274,0.0456297601
8630,nD,1,low,Sp,2,0,0,1,0.505,ppn25,0.0975348525,0.7548002089,-0.0995717624,-0.1503858822,0.0099145359,0.0226159136
8631,nD,1,low,Sp,2,0,0,1,0.431,ppn25,0.1329219267,0.7889935802,-0.0641846882,-0.1161925109,0.0041196742,0.0135006996
8632,D,1,low,Sp,1,1,1,1,0.317,ppn25,0.0608471655,1.0038770709,-0.1362594494,0.0986909798,0.0185666376,0.0097399095
8633,D,1,low,Sp,1,1,0,0,0.321,ppn25,0.0842402809,0.8459015912,-0.112866334,-0.0592844999,0.0127388094,0.0035146519
8634,D,2,med,Sp,1,1,1,1,0.337,ppn25,0.1604538693,0.8421893424,-0.0366527456,-0.0629967487,0.0013434238,0.0039685904
8635,D,2,med,Sp,1,1,1,1,0.408,ppn25,0.1982722765,1.085620789,0.0011656616,0.1804346979,1.35876696187E-06,0.0325566802
8636,D,2,med,Sp,1,1,1,1,0.498,ppn25,0.2200244073,0.9342611995,0.0229177924,0.0290751084,0.0005252252,0.0008453619
8637,D,2,med,Sp,1,1,1,1,0.299,ppn25,0.1992632519,0.9072249661,0.002156637,0.002038875,4.65108314266E-06,4.157E-06
8638,D,2,med,Sp,1,1,1,1,0.367,ppn25,0.2130186017,1.0305123987,0.0159119868,0.1253263076,0.0002531913,0.0157066834
8639,D,2,med,Sp,1,1,1,1,0.425,ppn25,0.1745461811,0.8701497786,-0.0225604338,-0.0350363125,0.0005089732,0.0012275432
8640,D,2,med,Sp,1,1,1,1,0.371,ppn25,0.1724029332,0.8846950104,-0.0247036817,-0.0204910807,0.0006102719,0.0004198844
8641,D,2,med,Sp,1,1,1,1,0.481,ppn25,0.217341206,0.765681047,0.0202345911,-0.1395050441,0.0004094387,0.0194616573
8642,nD,2,med,Sp,2,0,0,1,0.462,ppn25,0.1872936644,0.8398254314,-0.0098129505,-0.0653606597,9.6294E-05,0.0042720158
8643,nD,2,med,Sp,2,0,0,1,0.508,ppn25,0.160374323,0.8960188067,-0.0367322919,-0.0091672844,0.0013492613,8.40391038821E-05
8644,nD,2,med,Sp,2,0,0,1,0.385,ppn25,0.2194707875,0.9839455863,0.0223641726,0.0787594952,0.0005001562,0.0062030581
8645,D,2,med,Sp,1,1,1,1,0.367,ppn25,0.1537390407,0.9967286491,-0.0433675742,0.091542558,0.0018807465,0.0083800399
8646,nD,2,med,Sp,2,0,0,1,0.321,ppn25,0.1550211322,1.01341631,-0.0420854827,0.1082302189,0.0017711879,0.0117137803
8647,D,2,med,Sp,1,1,1,1,0.437,ppn25,0.1772042793,0.8233315852,-0.0199023356,-0.0818545059,0.000396103,0.0067001601
8648,nD,2,med,Sp,2,0,0,1,0.347,ppn25,0.1745345497,0.67941461,-0.0225720652,-0.2257714811,0.0005094981,0.0509727617
8649,D,2,med,Sp,1,1,1,1,0.435,ppn25,0.1637987239,0.9631979882,-0.033307891,0.0580118971,0.0011094156,0.0033653802
8650,D,2,med,Sp,1,1,1,1,0.325,ppn25,0.1586068958,1.092184271,-0.0384997191,0.1869981799,0.0014822284,0.0349683193
8651,D,2,med,Sp,1,1,1,1,0.353,ppn25,0.1961633531,0.9802367293,-0.0009432618,0.0750506382,8.89742826448E-07,0.0056325983
8652,D,2,med,Sp,1,1,1,1,0.388,ppn25,0.1730411457,0.8112691523,-0.0240654692,-0.0939169388,0.0005791468,0.0088203914
8653,nD,2,med,Sp,2,0,0,1,0.454,ppn25,0.212934033,0.876311251,0.0158274181,-0.0288748401,0.0002505072,0.0008337564
8654,nD,2,med,Sp,2,0,0,1,0.338,ppn25,0.1745294362,1.1020326929,-0.0225771787,0.1968466018,0.000509729,0.0387485846
8655,nD,2,med,Sp,2,0,0,1,0.322,ppn25,0.1991295489,0.8745580368,0.002022934,-0.0306280543,4.09226196169E-06,0.0009380777
8656,nD,2,med,Sp,2,0,0,1,0.41,ppn25,0.1810492368,0.9509399769,-0.0160573781,0.0457538858,0.0002578394,0.0020934181
8657,D,2,med,Sp,1,1,0,0,0.411,ppn25,0.2088879236,0.9125195145,0.0117813087,0.0073334234,0.0001387992,5.37790982744E-05
8658,D,2,med,Sp,1,1,1,1,0.368,ppn25,0.1649185554,0.9367347193,-0.0321880595,0.0315486282,0.0010360712,0.0009953159
8659,D,2,med,Sp,1,1,1,1,0.527,ppn25,0.1835738602,1.0439399222,-0.0135327547,0.1387538311,0.0001831354,0.0192526256
8660,nD,2,med,Sp,2,0,0,1,0.477,ppn25,0.1571802748,1.0176128363,-0.0399263401,0.1124267452,0.0015941126,0.012639773
8661,D,2,med,Sp,1,1,1,1,0.418,ppn25,0.1994327412,0.8079632521,0.0023261263,-0.097222839,5.41086355588E-06,0.0094522804
8662,D,2,med,Sp,1,1,1,1,0.319,ppn25,0.2081982312,0.9621306345,0.0110916163,0.0569445434,0.000123024,0.003242681
8663,D,2,med,Sp,1,1,1,1,0.457,ppn25,0.2056712476,0.8953934841,0.0085646327,-0.009792607,7.33529332577E-05,9.58951525097E-05
8664,nD,2,med,Sp,2,0,0,1,0.386,ppn25,0.1582685029,0.849331243,-0.038838112,-0.0558548481,0.0015083989,0.0031197641
8665,D,2,med,Sp,1,1,1,1,0.334,ppn25,0.2221268924,1.0352596937,0.0250202775,0.1300736026,0.0006260143,0.0169191421
8666,nD,2,med,Sp,2,0,0,1,0.345,ppn25,0.1644259599,0.7707787737,-0.032680655,-0.1344073174,0.0010680252,0.018065327
8667,nD,2,med,Sp,2,0,0,1,0.464,ppn25,0.2191171611,0.7563950939,0.0220105462,-0.1487909972,0.0004844641,0.0221387609
8668,nD,2,med,Sp,2,0,0,1,0.463,ppn25,0.189644914,0.8081525006,-0.0074617009,-0.0970335905,5.5677E-05,0.0094155177
8669,nD,2,med,Sp,2,0,0,1,0.449,ppn25,0.17048101,0.8977883416,-0.0266256049,-0.0073977495,0.0007089228,5.47266981583E-05
8670,nD,2,med,Sp,2,0,0,1,0.349,ppn25,0.182955492,0.9148166064,-0.0141511229,0.0096305153,0.0002002543,9.27468243011E-05
8671,nD,2,med,Sp,2,0,0,1,0.565,ppn25,0.1982293433,0.977594465,0.0011227284,0.0724083739,1.26051905647E-06,0.0052429726
8672,nD,2,med,Sp,2,0,0,1,0.424,ppn25,0.1936227058,0.8053470253,-0.0034839091,-0.0998390658,1.21376226285E-05,0.0099678391
8673,D,2,med,Sp,1,1,0,0,0.305,ppn25,0.1774345978,0.9215673564,-0.0196720171,0.0163812653,0.0003869883,0.0002683459
8674,nD,2,med,Sp,2,0,0,1,0.381,ppn25,0.1728264106,0.8785499542,-0.0242802043,-0.0266361369,0.0005895283,0.0007094838
8675,nD,2,med,Sp,2,0,0,1,0.394,ppn25,0.2233625505,0.8837771733,0.0262559356,-0.0214089178,0.0006893742,0.0004583418
8676,nD,2,med,Sp,2,0,0,1,0.367,ppn25,0.1786171673,0.9089172473,-0.0184894476,0.0037311562,0.0003418597,1.39215263399E-05
8677,nD,2,med,Sp,2,0,0,1,0.371,ppn25,0.1853689403,0.9544813317,-0.0117376746,0.0492952406,0.000137773,0.0024300207
8678,D,2,med,Sp,1,1,1,1,0.511,ppn25,0.1917532985,0.8388827445,-0.0053533164,-0.0663033466,2.8658E-05,0.0043961338
8679,nD,2,med,Sp,2,0,0,1,0.419,ppn25,0.2015655086,0.7614729787,0.0044588937,-0.1437131124,1.98817330132E-05,0.0206534587
8680,nD,2,med,Sp,2,0,0,1,0.309,ppn25,0.2050691712,0.8273214744,0.0079625563,-0.0778646167,6.34023028044E-05,0.0060628985
8681,D,2,med,Sp,1,1,1,1,0.401,ppn25,0.1754625158,0.7648824861,-0.0216440991,-0.140303605,0.000468467,0.0196851016
8682,D,2,med,Sp,1,1,1,1,0.406,ppn25,0.1755808977,1.112422895,-0.0215257172,0.2072368039,0.0004633565,0.0429470929
8683,D,2,med,Sp,1,1,1,1,0.305,ppn25,0.1742905508,0.9818335883,-0.0228160641,0.0766474972,0.0005205728,0.0058748388
8684,D,2,med,Sp,1,1,1,1,0.385,ppn25,0.1885718146,0.8243263578,-0.0085348003,-0.0808597333,7.2842816189E-05,0.0065382965
8685,nD,2,med,Sp,2,0,0,1,0.453,ppn25,0.22649345,0.7522385794,0.0293868351,-0.1529475117,0.0008635861,0.0233929413
8686,nD,2,med,Sp,2,0,0,1,0.44,ppn25,0.2104440024,0.7198119158,0.0133373875,-0.1853741753,0.0001778859,0.0343635849
8687,D,2,med,Sp,1,1,1,1,0.417,ppn25,0.1547334752,1.0222148558,-0.0423731397,0.1170287647,0.001795483,0.0136957318
8688,D,2,med,Sp,1,1,1,1,0.349,ppn25,0.1955806744,0.9142856459,-0.0015259405,0.0090995548,2.32849441457E-06,8.28018969511E-05
8689,nD,2,med,Sp,2,0,0,1,0.27,ppn25,0.1815179034,0.986085023,-0.0155887115,0.0808989319,0.0002430079,0.0065446372
8690,nD,2,med,Sp,2,0,0,1,0.331,ppn25,0.1790577097,0.9256202034,-0.0180489052,0.0204341123,0.000325763,0.0004175529
8691,nD,2,med,Sp,2,0,1,0,0.46,ppn25,0.200893106,0.8116221661,0.0037864911,-0.093563925,1.43375148379E-05,0.0087542081
8692,nD,2,med,Sp,2,0,0,1,0.302,ppn25,0.1676100805,0.7893716687,-0.0294965344,-0.1158144224,0.0008700455,0.0134129804
8693,nD,2,med,Sp,2,0,0,1,0.365,ppn25,0.2238842982,0.8313624959,0.0267776833,-0.0738235952,0.0007170443,0.0054499232
8694,D,2,med,Sp,1,1,1,1,0.379,ppn25,0.1566752842,0.8264496943,-0.0404313307,-0.0787363968,0.0016346925,0.0061994202
8695,nD,2,med,Sp,2,0,0,1,0.46,ppn25,0.1790914473,0.9180890626,-0.0180151676,0.0129029715,0.0003245463,0.0001664867
8696,nD,2,med,Sp,2,0,0,1,0.384,ppn25,0.1737900538,0.9755747509,-0.0233165611,0.0703886598,0.000543662,0.0049545634
8697,nD,2,med,Sp,2,0,0,1,0.368,ppn25,0.1996785955,1.0826010285,0.0025719806,0.1774149374,6.6150841983E-06,0.03147606
8698,D,2,med,Sp,1,1,1,1,0.356,ppn25,0.1678555007,0.7798642952,-0.0292511142,-0.1253217959,0.0008556277,0.0157055525
8699,nD,2,med,Sp,2,0,0,1,0.354,ppn25,0.193278932,0.9878352044,-0.0038276829,0.0826491133,1.46511563956E-05,0.0068308759
8700,nD,2,med,Sp,2,0,0,1,0.356,ppn25,0.1990675232,0.8715696104,0.0019609083,-0.0336164807,3.84516135455E-06,0.0011300678
8701,D,2,med,Sp,1,1,1,1,0.406,ppn25,0.1566137998,0.8629343905,-0.0404928151,-0.0422517006,0.0016396681,0.0017852062
8702,nD,2,med,Sp,2,0,0,1,0.386,ppn25,0.1524259583,0.936042036,-0.0446806566,0.0308559449,0.0019963611,0.0009520893
